author,studyID,treatment,responders,sampleSize,age,child,young,adult,elder,(female=1),ethnic(asian),asian,middle-east,hispanic,white,black,condition(not-at-risk),not-at-risk,chronic-dis,immuno,variant(wildtype),alpha,beta,gamma,delta,omicron,subgroup,ROB(low),moderate,critical,outcome,vac_product,study.type,study
"Tartof, 2021",305,two-dose-mRNA,1,6819,12-15yr,0,1,0,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2BNT,RC,"Tartof, 2021-305"
"Tartof, 2021",307,two-dose-mRNA,1,6819,16-44yr,0,0,1,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2BNT,RC,"Tartof, 2021-307"
"Tartof, 2021",309,two-dose-mRNA,3,6819,65,0,0,0,1,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2BNT,RC,"Tartof, 2021-309"
"Tartof, 2021",310,two-dose-mRNA,3,6819,45-64yr,0,0,1,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2BNT,RC,"Tartof, 2021-310"
"Tartof, 2021",312,two-dose-mRNA,6,6819,12-15yr,0,1,0,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2BNT,RC,"Tartof, 2021-312"
"Tartof, 2021",314,two-dose-mRNA,11,6819,65,0,0,0,1,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2BNT,RC,"Tartof, 2021-314"
"Tartof, 2021",316,two-dose-mRNA,18,6819,45-64yr,0,0,1,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2BNT,RC,"Tartof, 2021-316"
"Tartof, 2021",318,two-dose-mRNA,23,6819,16-44yr,0,0,1,0,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2BNT,RC,"Tartof, 2021-318"
"Tartof, 2021",321,two-dose-mRNA,7,27274,12,1,1,0,0,all,US,0,0,0,1,0,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,doc-infect,2BNT,RC,"Tartof, 2021-321"
"Tartof, 2021",324,two-dose-mRNA,7,27274,12,1,1,0,0,all,US,0,0,0,1,0,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,hosp,2BNT,RC,"Tartof, 2021-324"
"Walter, 2022",339,two-dose-mRNA,3,1518,5-11yr,1,1,0,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2BNT,RCT,"Walter, 2022-339"
"Wickert, 2021",340,two-dose-mRNA,2,1508,17-26yr,0,1,0,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2BNT,PC,"Wickert, 2021-340"
"Tartof, 2022",341,two-dose-mRNA,4070,108473,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2BNT,RC,"Tartof, 2022-341"
"Tartof, 2022",342,two-dose-mRNA,3230,77789,18-64,0,0,1,0,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2BNT,RC,"Tartof, 2022-342"
"Tartof, 2022",343,two-dose-mRNA,840,30683,>=65,0,0,0,1,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2BNT,RC,"Tartof, 2022-343"
"Tartof, 2022",344,two-dose-mRNA,257,12845,>=75,0,0,0,1,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2BNT,RC,"Tartof, 2022-344"
"Tartof, 2022",345,two-dose-mRNA,129,2997,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,immunocompromised,0,0,1,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2BNT,RC,"Tartof, 2022-345"
"Tartof, 2022",346,two-dose-mRNA,3941,105476,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,non-immunocompromised,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2BNT,RC,"Tartof, 2022-346"
"Tartof, 2022",347,two-dose-mRNA,172,113490,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,2BNT,RC,"Tartof, 2022-347"
"Tartof, 2022",348,two-dose-mRNA,52,81993,18-64,0,0,1,0,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2BNT,RC,"Tartof, 2022-348"
"Tartof, 2022",349,two-dose-mRNA,120,31498,>=65,0,0,0,1,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2BNT,RC,"Tartof, 2022-349"
"Tartof, 2022",350,two-dose-mRNA,80,13083,>=75,0,0,0,1,all,NA,NA,NA,NA,NA,NA,all,all,all,all,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2BNT,RC,"Tartof, 2022-350"
"Tartof, 2022",351,two-dose-mRNA,22,3125,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,immunocompromised,0,0,1,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2BNT,RC,"Tartof, 2022-351"
"Tartof, 2022",352,two-dose-mRNA,150,110365,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,non-immunocompromised,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2BNT,RC,"Tartof, 2022-352"
"Cerqueira-Silva, 2021",361,two-dose-mRNA,84,1037,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,2BNT,CC,"Cerqueira-Silva, 2021-361"
"Cerqueira-Silva, 2021",362,two-dose-mRNA,2,44,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,severe,2BNT,CC,"Cerqueira-Silva, 2021-362"
"Ali, 2021",6,two-dose-mRNA,1,2489,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2MD,RCT,"Ali, 2021-6"
"Baden, 2021",15,two-dose-mRNA,11,14134,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,doc-infect,2MD,RCT,"Baden, 2021-15"
"Baden, 2021",16,two-dose-mRNA,7,10551,18-64yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,RCT,"Baden, 2021-16"
"Baden, 2021",17,two-dose-mRNA,4,3583,=65yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,RCT,"Baden, 2021-17"
"Baden, 2021",18,two-dose-mRNA,5,8396,18-64yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,not-at-risk,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,2MD,RCT,"Baden, 2021-18"
"Baden, 2021",19,two-dose-mRNA,2,2155,18-64yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,at-risk,0,1,1,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,2MD,RCT,"Baden, 2021-19"
"Baden, 2021",20,two-dose-mRNA,4,3583,=65yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,2MD,RCT,"Baden, 2021-20"
"Baden, 2021",21,two-dose-mRNA,4,7366,18-,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,RCT,"Baden, 2021-21"
"Baden, 2021",22,two-dose-mRNA,7,6768,18-,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,RCT,"Baden, 2021-22"
"Baden, 2021",23,two-dose-mRNA,4,3206,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,at-risk,0,1,1,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,2MD,RCT,"Baden, 2021-23"
"Baden, 2021",24,two-dose-mRNA,7,10928,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,not-at-risk,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,severe,2MD,RCT,"Baden, 2021-24"
"Baden, 2021",25,two-dose-mRNA,10,9023,18-,NA,NA,NA,NA,all,white,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,RCT,"Baden, 2021-25"
"Baden, 2021",26,two-dose-mRNA,1,5088,18-,NA,NA,NA,NA,all,colored,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,RCT,"Baden, 2021-26"
"Bruxvoort, 2021a",45,two-dose-mRNA,2,46,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,doc-infect,2MD,CC,"Bruxvoort, 2021a-45"
"Bruxvoort, 2021a",46,two-dose-mRNA,39,46,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,doc-infect,2MD,CC,"Bruxvoort, 2021a-46"
"Bruxvoort, 2021a",48,two-dose-mRNA,2,46,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,gamma,0,0,1,0,0,,NA,NA,NA,doc-infect,2MD,CC,"Bruxvoort, 2021a-48"
"Bruxvoort, 2021a",51,two-dose-mRNA,5,273,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,2MD,CC,"Bruxvoort, 2021a-51"
"Bruxvoort, 2021a",52,two-dose-mRNA,1,274,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,death,2MD,CC,"Bruxvoort, 2021a-52"
"Bruxvoort, 2021b",53,two-dose-mRNA,289,352878,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,doc-infect,2MD,PC,"Bruxvoort, 2021b-53"
"Bruxvoort, 2021b",54,two-dose-mRNA,13,352878,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,hosp,2MD,PC,"Bruxvoort, 2021b-54"
"Bruxvoort, 2021b",55,two-dose-mRNA,1,352878,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,death,2MD,PC,"Bruxvoort, 2021b-55"
"Bruxvoort, 2021b",56,two-dose-mRNA,254,352878,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,symp,2MD,PC,"Bruxvoort, 2021b-56"
"Bruxvoort, 2021b",57,two-dose-mRNA,23,88220,18-44yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,PC,"Bruxvoort, 2021b-57"
"Bruxvoort, 2021b",58,two-dose-mRNA,21,88220,45-64yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,PC,"Bruxvoort, 2021b-58"
"Bruxvoort, 2021b",59,two-dose-mRNA,14,88220,65-74yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,PC,"Bruxvoort, 2021b-59"
"Bruxvoort, 2021b",60,two-dose-mRNA,15,88220,=75yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,PC,"Bruxvoort, 2021b-60"
"Bruxvoort, 2021b",61,two-dose-mRNA,88,176439,all,all,all,all,all,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,PC,"Bruxvoort, 2021b-61"
"Bruxvoort, 2021b",62,two-dose-mRNA,57,176439,all,all,all,all,all,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,PC,"Bruxvoort, 2021b-62"
"Bruxvoort, 2021b",63,two-dose-mRNA,22,88220,all,all,all,all,all,all,white,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,PC,"Bruxvoort, 2021b-63"
"Bruxvoort, 2021b",64,two-dose-mRNA,6,88220,all,all,all,all,all,all,black,0,0,0,0,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,PC,"Bruxvoort, 2021b-64"
"Bruxvoort, 2021b",65,two-dose-mRNA,36,88220,all,all,all,all,all,all,hispanic,0,0,1,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,PC,"Bruxvoort, 2021b-65"
"Bruxvoort, 2021b",66,two-dose-mRNA,6,88220,all,all,all,all,all,all,asian,1,0,0,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2MD,PC,"Bruxvoort, 2021b-66"
Butt-B-2022,69,two-dose-mRNA,105,158993,all,all,all,all,all,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,overall,NA,NA,NA,symp,2MD,CC,Butt-B-2022-69
Butt-B-2022,70,two-dose-mRNA,27,158993,all,all,all,all,all,all,All,NA,NA,NA,NA,NA,NA,1,0,0,overall,all,all,all,all,all,overall,NA,NA,NA,hosp,2MD,CC,Butt-B-2022-70
"Lauring, 2022",187,two-dose-mRNA,59,506,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,hosp,2MD,CC,"Lauring, 2022-187"
"martinez-baz, 2021",212,two-dose-mRNA,1155,9099,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2MD,PC,"martinez-baz, 2021-212"
"Andrews, 2021",7,two-dose-adeno,45988,107010,18-49yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,CC,"Andrews, 2021-7"
"Andrews, 2021",8,two-dose-adeno,60380,116188,>=50yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,CC,"Andrews, 2021-8"
"Andrews, 2021",9,two-dose-adeno,171,42203,18-49yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2AZ,CC,"Andrews, 2021-9"
"Andrews, 2021",10,two-dose-adeno,807,42799,>=50yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,hosp,2AZ,CC,"Andrews, 2021-10"
"Andrews, 2021",11,two-dose-adeno,191,25832,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,death,2AZ,CC,"Andrews, 2021-11"
"Andrews, 2022",12,two-dose-adeno,28,504,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,subgroup,NA,NA,NA,symp,2AZ,CC,"Andrews, 2022-12"
"Andrews, 2022",13,two-dose-adeno,236,712,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,omicron,0,0,0,0,1,subgroup,NA,NA,NA,symp,2AZ,CC,"Andrews, 2022-13"
"Andrews, 2022",14,two-dose-adeno,1041,2700,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,2AZ,CC,"Andrews, 2022-14"
"Falsey, 2021",116,two-dose-adeno,68,13966,18-64yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-116"
"Falsey, 2021",117,two-dose-adeno,5,3696,=65yr,0,0,0,1,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-117"
"Falsey, 2021",118,two-dose-adeno,2,1401,all,all,all,all,all,all,black,0,0,0,0,1,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-118"
"Falsey, 2021",119,two-dose-adeno,58,14011,all,all,all,all,all,all,white,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-119"
"Falsey, 2021",120,two-dose-adeno,9,744,all,all,all,all,all,all,american indian,0,0,1,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-120"
"Falsey, 2021",121,two-dose-adeno,4,1506,all,all,all,all,all,all,other,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-121"
"Falsey, 2021",122,two-dose-adeno,26,4035,all,all,all,all,all,all,hispanic,0,0,1,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-122"
"Falsey, 2021",123,two-dose-adeno,45,13351,all,all,all,all,all,all,non-hispanic,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-123"
"Falsey, 2021",124,two-dose-adeno,41,9922,all,all,all,all,all,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-124"
"Falsey, 2021",125,two-dose-adeno,32,7740,all,all,all,all,all,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-125"
"Falsey, 2021",126,two-dose-adeno,73,17662,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-126"
"Falsey, 2021",127,two-dose-adeno,58,15435,all,all,all,all,all,all,US,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-127"
"Falsey, 2021",128,two-dose-adeno,4,1360,all,all,all,all,all,all,Chile,0,0,1,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-128"
"Falsey, 2021",129,two-dose-adeno,11,867,all,all,all,all,all,all,Peru,0,0,1,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-129"
"Falsey, 2021",130,two-dose-adeno,43,10376,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,at-risk,0,1,1,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-130"
"Falsey, 2021",131,two-dose-adeno,30,7285,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,not-at-risk,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,symp,2AZ,RCT,"Falsey, 2021-131"
"Falsey, 2021",132,two-dose-adeno,1,17663,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,severe,2AZ,RCT,"Falsey, 2021-132"
"Falsey, 2021",133,two-dose-adeno,1,17662,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,emergency,2AZ,RCT,"Falsey, 2021-133"
"Falsey, 2021",134,two-dose-adeno,1,17662,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,overall,NA,NA,NA,hosp,2AZ,RCT,"Falsey, 2021-134"
"Falsey, 2021",135,two-dose-adeno,1,17663,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,ICU,2AZ,RCT,"Falsey, 2021-135"
"Lopez, 2021",204,two-dose-adeno,94,8244,=16yr,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,symp,2AZ,CC,"Lopez, 2021-204"
"Lopez, 2021",207,two-dose-adeno,218,8244,=16yr,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,delta,0,0,0,1,0,,NA,NA,NA,symp,2AZ,CC,"Lopez, 2021-207"
"martinez-baz, 2021",212,two-dose-adeno,272,1539,18-,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2AZ,PC,"martinez-baz, 2021-212"
"martinez-baz, 2021",220,two-dose-adeno,185,1599,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,hosp,2AZ,PC,"martinez-baz, 2021-220"
"Nordstrom, 2021-a",228,two-dose-adeno,465,842974,45-55yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2AZ,RC,"Nordstrom, 2021-a-228"
"Nordstrom, 2021-b",233,two-dose-adeno,446,430100,30-80yr,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,2AZ,RC,"Nordstrom, 2021-b-233"
"Poukka, 2021",259,two-dose-adeno,5,12837,17-70yr,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2AZ,RC,"Poukka, 2021-259"
"Prieto-Alhambra, 2021",273,two-dose-adeno,389,3268,40yr,0,0,1,0,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2AZ,RC,"Prieto-Alhambra, 2021-273"
"Voysey, 2021a",332,two-dose-adeno,15,2377,all,all,all,all,all,all,UK,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2AZ,RCT,"Voysey, 2021a-332"
"Voysey, 2021a",333,two-dose-adeno,12,2063,all,all,all,all,all,all,brazilian,0,0,1,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2AZ,RCT,"Voysey, 2021a-333"
"Voysey, 2021a",334,two-dose-adeno,22,5807,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,2AZ,RCT,"Voysey, 2021a-334"
"Voysey, 2021a",335,two-dose-adeno,7,1503,18-55yr,0,0,1,0,all,UK,0,0,0,1,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,subgroup,NA,NA,NA,doc-infect,2AZ,RCT,"Voysey, 2021a-335"
"Voysey, 2021b",336,two-dose-adeno,56,5731,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,2AZ,RCT,"Voysey, 2021b-336"
"Voysey, 2021b",337,two-dose-adeno,73,4223,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,doc-infect,2AZ,RCT,"Voysey, 2021b-337"
"Cerqueira-Silva, 2021",361,two-dose-adeno,644,6655,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,symp,2AZ,CC,"Cerqueira-Silva, 2021-361"
"Cerqueira-Silva, 2021",362,two-dose-adeno,29,460,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,severe,2AZ,CC,"Cerqueira-Silva, 2021-362"
"Cerqueira-Silva, 2022b",363,two-dose-adeno,14771,572003,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Symp,2AZ,RC,"Cerqueira-Silva, 2022b-363"
"Cerqueira-Silva, 2022b",365,two-dose-adeno,1292,580979,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Hosp,2AZ,RC,"Cerqueira-Silva, 2022b-365"
"Cerqueira-Silva, 2022b",367,two-dose-adeno,564,581648,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,,NA,NA,NA,death,2AZ,RC,"Cerqueira-Silva, 2022b-367"
"Emary,2021",372,two-dose-adeno,12,4244,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,symp,2AZ,RCT,"Emary,2021-372"
"Emary,2021",373,two-dose-adeno,8,4244,all,all,all,all,all,all,NA,NA,NA,NA,NA,NA,NA,1,0,0,alpha,1,0,0,0,0,,NA,NA,NA,doc-infect,2AZ,RCT,"Emary,2021-373"
